ner_tag,id,token
O,1886,president
B-PER,1886,barack
I-PER,1886,obama
O,1886,polish
O,1886,president
B-PER,1886,komorowski
O,1886,press
O,1886,conference
O,1886,http://t.co/ocaaojszz8
end,1887,end
B-ORG,1887,apple
O,1887,working
B-ORG,1887,mayo
I-ORG,1887,clinic
B-ORG,1887,nike
O,1887,healthkit
O,1887,live
O,1887,coverage
O,1887,#wwdc14:
O,1887,http://t.co/3clisgienf
end,1888,end
B-ORG,1888,apple
O,1888,says
O,1888,sold
O,1888,800
O,1888,million
O,1888,ios
O,1888,mobile
O,1888,devices
O,1888,live
O,1888,coverage
O,1888,#wwdc14:
O,1888,http://t.co/3clisgienf
O,1889,aapl
end,1889,end
O,1889,follow
B-ORG,1889,@
B-ORG,1889,reuters
O,1889,reporters
B-PER,1889,@
B-PER,1889,edwininla
B-PER,1889,@
B-PER,1889,chrissyfarr
O,1889,#wwdc14
O,1889,updates
O,1889,live
O,1889,blog
O,1889,http://t.co/3clisgienf
end,1890,end
O,1890,got
O,1890,live
O,1890,coverage
B-ORG,1890,#wwdc14.
O,1890,follow
O,1890,http://t.co/3clisgienf
O,1891,aapl
end,1891,end
B-PER,1891,obama
O,1891,says
O,1891,leave
B-ORG,1891,justice
I-ORG,1891,dept
O,1891,determine
O,1891,criminal
O,1891,wrongdoing
B-LOC,1891,va
O,1891,scandal
end,1891,end
B-PER,1891,obama
O,1891,says
O,1891,named
B-PER,1891,sloan
I-PER,1891,gibson
O,1891,interim
B-LOC,1891,va
O,1891,secretary
O,1891,search
B-PER,1891,shinseki
O,1891,replacement
O,1891,live
O,1891,http://t.co/f7lzs47vsx
end,1892,end
B-PER,1892,obama
O,1892,says
B-PER,1892,shinseki
O,1892,offered
O,1892,resignation
O,1892,accepted
O,1892,resignation
O,1892,considerable
O,1892,regret
O,1892,watch
O,1892,live
O,1892,http://t.co/f7lzs47vsx
end,1893,end
B-PER,1893,@
B-PER,1893,barackobama
O,1893,speaking
O,1893,meeting
B-LOC,1893,va
O,1893,sec
B-PER,1893,shinseki
O,1893,watch
O,1893,live
O,1893,http://t.co/f7lzs47vsx
end,1894,end
B-PER,1894,obama
O,1894,unlike
O,1894,nations
B-LOC,1894,america
O,1894,afraid
O,1894,individual
O,1894,empowerment
O,1894,strengthened
O,1894,http://t.co/f7lzs47vsx
end,1895,end
B-PER,1895,obama
O,1895,create
O,1895,enemies
O,1895,battlefield
O,1895,watch
O,1895,live
O,1895,http://t.co/f7lzs47vsx
end,1897,end
B-LOC,1897,u
I-LOC,1897,s
O,1897,use
O,1897,military
O,1897,force
O,1897,unilaterally
O,1897,necessary
O,1897,core
O,1897,interests
O,1897,demand
B-PER,1897,obama
O,1897,live
O,1897,http://t.co/f7lzs47vsx
end,1900,end
O,1900,#breakingnews:
O,1900,jury
O,1900,rules
O,1900,favor
O,1900,concert
O,1900,promoter
B-PER,1900,michael
I-PER,1900,jackson
O,1900,wrongful
O,1900,death
O,1900,suit
O,1900,http://t.co/fz336mmpha
end,1901,end
O,1901,#breakingnews:
O,1901,government
O,1901,officially
O,1901,shuts
O,1901,deadline
O,1901,passes
O,1901,http://t.co/qacatajcrm
end,1902,end
O,1902,#breakingnews:
B-PER,1902,obama
O,1902,spoke
O,1902,iranian
O,1902,president
O,1902,believes
O,1902,reach
O,1902,nuclear
O,1902,deal
O,1902,http://t.co/feohqtv0rl
end,1904,end
O,1904,400
O,1904,million
B-ORG,1904,powerball
O,1904,ticket
O,1904,sold
B-LOC,1904,south
I-LOC,1904,carolina
O,1904,http://t.co/nrodv39bpx
end,1905,end
O,1905,officials
O,1905,believe
B-LOC,1905,dc
I-LOC,1905,navy
I-LOC,1905,yard
O,1905,suspect
O,1905,shooter
O,1905,lift
O,1905,lockdown
O,1905,victims
O,1905,civilians
O,1905,contracto
O,1905,http://t.co/g6dzdcfuix
end,1906,end
O,1906,#breakingnews:
O,1906,officials
O,1906,believe
B-LOC,1906,dc
I-LOC,1906,navy
I-LOC,1906,yard
O,1906,suspect
O,1906,shooter
O,1906,lift
O,1906,lockdown
O,1906,victims
O,1906,civilian
O,1906,http://t.co/84kxhvhm0f
end,1909,end
O,1909,#breakingnews:
B-LOC,1909,cleveland
O,1909,kidnapper
B-PER,1909,ariel
I-PER,1909,castro
O,1909,found
O,1909,hanging
O,1909,prison
O,1909,cell
O,1909,http://t.co/1eh49lou9v
end,1911,end
O,1911,#breakingnews:
B-PER,1911,obama
O,1911,seek
O,1911,authorization
O,1911,congress
O,1911,military
O,1911,strike
B-LOC,1911,syria
O,1911,http://t.co/yvrcttbnzq
end,1914,end
O,1914,#breakingnews:
B-ORG,1914,patriot
B-PER,1914,aaron
I-PER,1914,hernandez
O,1914,indicted
O,1914,connection
O,1914,death
O,1914,http://t.co/uhkvj6y4ar
end,1915,end
B-LOC,1915,egyptian
O,1915,president
B-PER,1915,hosni
I-PER,1915,mubarak
O,1915,flown
O,1915,prison
O,1915,http://t.co/uhvtibbf9r
end,1916,end
O,1916,judge
O,1916,sentences
B-PER,1916,bradley
I-PER,1916,manning
O,1916,35
O,1916,years
O,1916,prison
B-ORG,1916,wikileaks
O,1916,case
O,1916,http://t.co/b4iu4cvcwj
end,1918,end
O,1918,#breakingnews:
B-LOC,1918,boston
O,1918,gangster
I-PER,1918,whitey
I-PER,1918,bulger
O,1918,found
O,1918,guilty
O,1918,gangland
O,1918,crimes
O,1918,http://t.co/ktr2xiylmu
end,1919,end
O,1919,#breakingnews:
B-PER,1919,president
I-PER,1919,george
I-PER,1919,w
I-PER,1919,bush
O,1919,stent
O,1919,procedure
O,1919,http://t.co/wzdrycbfak
end,1920,end
O,1920,#breakingnews:
B-PER,1920,alex
I-PER,1920,rodriguez
O,1920,suspended
O,1920,2014
O,1920,pending
O,1920,appeal
O,1920,http://t.co/5dxkysrmnm
end,1921,end
O,1921,watch
O,1921,live
B-LOC,1921,cleveland
O,1921,kidnapper
B-PER,1921,ariel
I-PER,1921,castro
O,1921,addresses
O,1921,court
O,1921,http://t.co/ovtwa2mxok
end,1922,end
O,1922,watch
O,1922,live
B-PER,1922,michelle
I-PER,1922,knight
O,1922,feet
O,1922,captor
B-PER,1922,ariel
I-PER,1922,castro
O,1922,courtroom
O,1922,http://t.co/ovtwa2mxok
end,1924,end
O,1924,#breakingnews:
B-PER,1924,bradley
I-PER,1924,manning
O,1924,guilty
O,1924,aiding
O,1924,enemy
O,1924,guilty
O,1924,charges
O,1924,http://t.co/alwyxovzlc
end,1925,end
O,1925,#breakingnews:
O,1925,explosions
B-LOC,1925,florida
O,1925,gas
O,1925,plant
O,1925,rock
O,1925,neighboring
O,1925,communities
O,1925,http://t.co/w2x78w64as
end,1927,end
O,1927,live
O,1927,news
O,1927,conference
O,1927,military
O,1927,sexual
O,1927,assaults
O,1927,http://t.co/hezujtyagi
end,1928,end
O,1928,watch
O,1928,live
B-PER,1928,pope
I-PER,1928,francis
O,1928,greets
O,1928,crowds
B-LOC,1928,brazil
O,1928,http://t.co/tj7lgkrs0k
end,1931,end
O,1931,mt
B-PER,1931,@
B-PER,1931,stevenportnoy
B-PER,1931,tracy
I-PER,1931,martin
O,1931,message
O,1931,world
O,1931,wo
O,1931,let
O,1931,verdict
O,1931,sum
B-PER,1931,trayvon
end,1931,end
O,1931,watch
O,1931,live
B-PER,1931,trayvon
I-PER,1931,martin
O,1931,’
O,1931,s
O,1931,father
O,1931,hearing
B-LOC,1931,d
I-LOC,1931,c
O,1931,addresses
B-ORG,1931,congressional
I-ORG,1931,caucus
O,1931,black
O,1931,men
O,1931,boys
O,1931,http://t.co/ovtwa2mxok
end,1934,end
O,1934,#breakingnews:
B-PER,1934,prince
I-PER,1934,william
B-PER,1934,duchess
I-PER,1934,kate
O,1934,son
B-PER,1934,george
I-PER,1934,alexander
I-PER,1934,louis
O,1934,http://t.co/tdnbw1aa7a
end,1936,end
B-PER,1936,kate
O,1936,baby
O,1936,expected
O,1936,leave
O,1936,hospital
O,1936,later
O,1936,evening
O,1936,live
O,1936,video
O,1936,eye
O,1936,http://t.co/ovtwa2mxok
end,1938,end
O,1938,watch
O,1938,live
O,1938,coverage
O,1938,#royalbabyboy
O,1938,born
O,1938,http://t.co/ovtwa2mxok
end,1939,end
O,1939,watch
O,1939,today
B-LOC,1939,white
I-LOC,1939,house
O,1939,press
O,1939,briefing
O,1939,live
O,1939,http://t.co/piivdfrp9p
end,1942,end
O,1942,#breakingnews:
O,1942,journalist
B-PER,1942,helen
I-PER,1942,thomas
O,1942,trailblazer
O,1942,women
O,1942,journalism
O,1942,dead
O,1942,92
O,1942,http://t.co/c3v8au4vta
end,1945,end
O,1945,live
O,1945,report
O,1945,nation
O,1945,faces
O,1945,heatwave
O,1945,http://t.co/ovtwa2mxok
end,1946,end
O,1946,live
O,1946,report
B-LOC,1946,texas
O,1946,governor
B-PER,1946,rick
I-PER,1946,perry
O,1946,signs
O,1946,abortion
O,1946,bill
O,1946,http://t.co/tj7lgkrs0k
end,1947,end
O,1947,live
O,1947,report
O,1947,astronaut
O,1947,spacewalk
O,1947,water
O,1947,leak
O,1947,caused
O,1947,drowning
O,1947,http://t.co/tj7lgkrs0k
end,1949,end
O,1949,federal
O,1949,reserve
O,1949,chairman
B-PER,1949,ben
I-PER,1949,bernanke
O,1949,testifies
B-ORG,1949,u
I-ORG,1949,s
I-ORG,1949,congress
O,1949,watch
O,1949,live
O,1949,http://t.co/ovtwa2mxok
end,1950,end
B-ORG,1950,@
B-ORG,1950,utubianews
O,1950,answer
O,1950,4
O,1950,http://t.co/i1o7ebeohf
end,1951,end
B-ORG,1951,nasa
O,1951,discusses
O,1951,scrapped
O,1951,space
O,1951,walk
O,1951,live
O,1951,http://t.co/tj7lgkrs0k
end,1952,end
O,1952,watch
O,1952,attorney
O,1952,general
B-PER,1952,eric
I-PER,1952,holder
B-ORG,1952,naacp
O,1952,keynote
O,1952,http://t.co/ovtwa2mxok
end,1953,end
O,1953,filibuster
O,1953,fight
O,1953,gears
B-ORG,1953,senate
O,1953,watch
O,1953,live
O,1953,http://t.co/tj7lgkrs0k
end,1955,end
O,1955,watch
O,1955,live
B-PER,1955,senator
I-PER,1955,gillibrand
O,1955,newser
O,1955,sexual
O,1955,assault
O,1955,military
O,1955,http://t.co/ovtwa2mxok
end,1956,end
O,1956,watch
O,1956,live
B-PER,1956,president
I-PER,1956,obama
B-PER,1956,george
I-PER,1956,h
I-PER,1956,w
I-PER,1956,bush
O,1956,honor
O,1956,5000th
O,1956,daily
B-ORG,1956,point
I-ORG,1956,light
O,1956,award
O,1956,winner
O,1956,http://t.co/hezujtyagi
B-PER,1958,@
B-PER,1958,theory_versa
O,1958,10
O,1958,mins
O,1959,video
B-PER,1959,yasiel
I-PER,1959,puig
O,1959,losing
O,1959,mind
O,1959,middle
O,1959,thunderstorm
O,1959,pretty
O,1959,great
O,1959,http://t.co/qlob9a8yp1
B-PER,1961,@
B-PER,1961,abdielss
O,1961,iya
O,1961,ganteng
B-PER,1961,king
I-PER,1961,kong
O,1964,big
O,1964,oil
O,1964,doubling
B-PER,1964,putin
B-LOC,1964,#russia
B-ORG,1964,@
B-ORG,1964,kfj_fp
O,1964,reports
O,1964,http://t.co/0xpnpjwj0l
O,1965,“
B-PER,1965,@
B-PER,1965,kerradontcare
B-ORG,1965,southgate
O,1965,won
O,1965,d
O,1965,1
B-ORG,1965,carlson
O,1965,won
O,1965,d
O,1965,2
O,1965,lets
O,1965,hope
B-PER,1965,gi
O,1965,wins
O,1965,d
O,1965,3
O,1965,downriver
O,1965,sweep
O,1965,”
O,1967,night
O,1967,shift
O,1967,s
O,1967,01
O,1967,e
O,1967,08
O,1967,480p
O,1967,hdtv
O,1967,mkv
O,1967,165
O,1967,mb
O,1967,http://t.co/nburalfem3
B-PER,1968,@
B-PER,1968,dmorifeu
B-PER,1969,@
B-PER,1969,myeongxi
O,1969,urwell
O,1969,ya
O,1970,supplier
O,1970,hairclip
O,1970,high
O,1970,quality
O,1970,start
O,1970,80rb
O,1970,reseller
O,1970,dropship
O,1970,welcome
O,1970,follow
B-PER,1970,@
B-PER,1970,roseline_hair
O,1970,085602162888
O,1970,pin
O,1970,24
O,1970,c
O,1970,22211
O,1970,http://t.co/liwr1qk7gm
O,1971,expansion
O,1971,vacations
O,1971,homeland
O,1971,height
B-ORG,1971,mayt
O,1972,kidioms
O,1972,come
O,1972,play
B-LOC,1972,coach
I-LOC,1972,daddy
O,1972,http://t.co/cubbykh53e
B-PER,1972,@
B-PER,1972,bloglovin
B-PER,1973,@
B-PER,1973,misskatieprice
O,1973,weather
O,1973,loves
O,1973,:)
O,1973,:)
O,1973,:)
O,1975,meet
O,1975,18
O,1975,year
O,1975,old
O,1975,set
B-LOC,1975,world
O,1975,tallest
O,1975,bride
O,1975,http://t.co/ag4ykwfqid
O,1976,awake
O,1976,4
O,1976,hours
O,1976,ugh
O,1977,alright
O,1977,ima
O,1977,shut
O,1978,otps
O,1978,good
B-PER,1979,@
B-PER,1979,briahndorothy
O,1979,like
O,1979,lot
O,1979,shit
O,1981,hard
O,1981,find
O,1981,female
O,1981,wifey
O,1981,type
O,1981,days
B-PER,1982,@
B-PER,1982,benhannington
O,1982,kinda
O,1982,strange
O,1982,think
O,1982,different
O,1982,things
O,1982,time
O,1982,year
B-ORG,1983,@
B-ORG,1983,realstaridols
O,1983,arasseo
O,1983,admin-nim
O,1984,wo
O,1984,know
O,1984,feel
O,1984,till
O,1984,tell
O,1985,best
O,1985,people
O,1985,ones
O,1985,sleep
O,1985,wake
O,1985,early
O,1985,bc
O,1985,talk
B-ORG,1986,@
B-ORG,1986,brynenvironment
O,1986,spring
O,1986,better
O,1986,time
O,1986,’
O,1986,s
O,1986,happening
B-LOC,1986,@
B-LOC,1986,suffolkaonb
O,1986,check
O,1986,latest
O,1986,newspaper
O,1986,h
O,1986,…
B-PER,1988,@
B-PER,1988,fooliee96
O,1988,@supathicyelabne
O,1988,real
O,1988,niggas
O,1988,caught
O,1988,lackin
O,1988,💯
O,1989,measuring
O,1989,march
O,1989,strong
O,1989,march
O,1989,schedules
O,1989,worst
O,1989,teams
B-ORG,1989,nba
O,1989,http://t.co/cdvnjxxiqh
B-ORG,1990,@
B-ORG,1990,usgeminis
O,1990,#gemini
O,1990,man
O,1990,easily
O,1990,turned
O,1990,sexy
O,1990,talk
O,1992,follow
B-PER,1992,@
B-PER,1992,daintyiero
B-PER,1992,luke
I-PER,1992,hemmings
I-PER,1992,calum
I-PER,1992,hood
B-PER,1992,ashton
I-PER,1992,irwin
B-ORG,1992,5
I-ORG,1992,sos
O,1992,happy
B-PER,1992,@
B-PER,1992,luke5sos
B-PER,1992,@
B-PER,1992,calum5sos
B-PER,1992,@
B-PER,1992,ashton5sos
O,1992,x43
O,1993,@somaismyname
O,1993,legit
O,1993,lmao
O,1993,@
O,1993,people
B-ORG,1993,twitter
O,1993,follow
O,1993,know
O,1993,irl
O,1993,point
B-ORG,1993,twitter
O,1993,co
O,1993,…
B-PER,1994,@
B-PER,1994,jeromepiggy
B-PER,1994,@
B-PER,1994,jailovesmehh
O,1994,thought
O,1994,okay
O,1994,na
O,1994,kayo
O,1994,😌
O,1994,😌
O,1994,😌
B-PER,1995,@
B-PER,1995,sabinecornic
O,1995,despite
O,1995,nearly
O,1995,having
O,1995,ingredients
O,1995,omelette
O,1995,hand
O,1995,culture
O,1995,tend
O,1995,eat
B-ORG,1996,@
B-ORG,1996,nikesoccer
O,1996,soccer
O,1996,defined
O,1996,dare
O,1996,#riskeverything.
O,1996,https://t.co/abbp2zz4qh
O,1998,world
O,1998,invisible
O,1998,fuses
O,1998,today
O,1998,carryi
O,1998,aries
O,1998,http://t.co/8ugq98d7n9
B-PER,2000,@
B-PER,2000,echemadubuike
O,2000,deserves
O,2000,million
O,2000,retweets
O,2000,👼
O,2000,🙌
O,2000,http://t.co/ez2oij0zhd
B-PER,2001,@
B-PER,2001,alawine
O,2001,stocking
O,2001,storm
O,2001,http://t.co/bswj6cgeq4
B-ORG,2001,@
B-ORG,2001,camelotwines
O,2001,oops
O,2001,said
O,2001,wine
O,2001,3
O,2001,times
O,2001,;)
O,2002,@kmj2___
O,2002,earliest
O,2002,summer
O,2002,started
B-PER,2003,@
B-PER,2003,luke5sos
O,2003,hi
O,2003,sunshine
O,2003,1
O,2003,4
O,2003,mean
O,2003,universe
O,2003,love
O,2003,ya
O,2003,nice
O,2003,day
O,2003,:-)
O,2003,x1209
O,2004,racing
O,2004,restoring
O,2004,awesome
O,2004,cars
B-ORG,2004,#csrclassics
O,2004,android
O,2004,free
O,2004,http://t.co/chgee7bv7m
O,2004,http://t.co/oiifp8i8hn
B-PER,2005,@
B-PER,2005,superhero_mikey
O,2005,😂
O,2005,😂
O,2005,😂
O,2005,http://t.co/fpsdtnwrru
O,2006,sleepy
O,2006,af
B-PER,2007,@
B-PER,2007,_catalina_nunez
O,2007,girl
O,2007,wrong
O,2007,em
O,2008,ham
O,2008,mote
O,2010,6
O,2010,hours
O,2010,eat
O,2010,power
O,2010,ah
B-PER,2011,@
B-PER,2011,jatdevilee
O,2011,:o
O,2011,oh
O,2011,god
O,2011,flashback
O,2011,time
O,2013,people
O,2013,ask
O,2013,sleep
O,2013,reply
O,2013,eyes
O,2013,closed
O,2014,food
O,2014,important
B-PER,2014,imara
O,2014,’
O,2014,s
O,2014,life
O,2014,’
O,2014,s
O,2014,enjoying
O,2014,food
O,2014,check
O,2014,pins
O,2014,http://t.co/irh1qmn4ei
O,2014,http://t.co/ntfszrhyy2
B-PER,2015,@
B-PER,2015,millsbrett
O,2015,yall
O,2016,completed
O,2016,fisherman
O,2016,savior
O,2016,quest
O,2016,mysterior
O,2016,http://t.co/8zeqq2gpaw
O,2016,#ipad
O,2016,#ipadgames
O,2016,#gameinsight
O,2020,hair
O,2020,legs
O,2020,grow
O,2020,fast
O,2020,af
O,2020,😩
O,2020,😔
O,2020,shaved
O,2020,sunday
B-PER,2022,@
B-PER,2022,justinbieber
O,2022,#32millionbeliebers
O,2022,strong
O,2022,like
O,2022,said
O,2022,beliebers
O,2022,love
O,2022,thanks
O,2022,support
O,2022,got
O,2022,big
O,2022,year
O,2022,coming
O,2022,…
O,2023,bother
B-PER,2026,@
B-PER,2026,pewdiepie
O,2026,24
O,2026,million
O,2026,bros
B-PER,2029,@
B-PER,2029,jstarks28
B-PER,2029,hattie
I-PER,2029,mae
B-PER,2029,@
B-PER,2029,maehattie_bwitu
B-ORG,2030,@
B-ORG,2030,bandsamour
O,2030,like
O,2030,aa
O,2030,atl
O,2030,adtr
O,2030,attila
O,2030,bmth
O,2030,scared
O,2030,issues
O,2030,om
B-ORG,2030,m
I-ORG,2030,ptv
I-ORG,2030,music
O,2030,general
O,2030,🎶
O,2030,follow
O,2030,:)
O,2031,nearly
O,2031,impossible
O,2031,contain
O,2031,exuberant
O,2031,self-expressi
O,2031,sagittarius
O,2031,http://t.co/p53j5h0gde
B-PER,2034,@
B-PER,2034,haleofaderek
B-PER,2034,smirks
O,2034,kissing
O,2034,hmmm
O,2034,turn
B-ORG,2035,@
B-ORG,2035,womandoitall
O,2035,stress
O,2035,best
O,2035,forget
O,2035,rest
B-PER,2036,cullen
O,2036,right
O,2036,gives
O,2036,advice
O,2036,hate
O,2036,wrong
O,2038,“
B-PER,2038,@
B-PER,2038,denzfbrro
O,2038,hell
O,2038,happening
O,2038,”
O,2038,paalam
O,2038,p5
O,2038,daw
O,2038,ate
O,2038,denz
O,2038,😫
O,2038,😫
O,2038,😫
O,2039,12
O,2039,mo
O,2039,days
O,2039,til
O,2039,big
O,2039,23
B-PER,2040,@
B-PER,2040,danpatrick
O,2040,actually
O,2040,place
O,2041,que
O,2041,te
O,2041,veni
O,2041,quebrar
O,2041,si
O,2041,lei
O,2041,puro
O,2041,corin
O,2041,tellado
O,2041,https://t.co/b2bmp1hk5w
B-PER,2043,@
B-PER,2043,justinbieber
B-PER,2043,@
B-PER,2043,codysimpson
O,2043,respect
O,2043,bro
O,2043,good
O,2043,times
B-LOC,2045,syria
O,2045,rebels
O,2045,begin
O,2045,evacuating
O,2045,city
B-LOC,2045,homs
O,2045,hundreds
B-LOC,2045,syrian
O,2045,rebels
O,2045,wednesday
O,2045,began
O,2045,evacuating
O,2045,http://t.co/wgwk0cb3ee
O,2046,honestly
O,2046,scare
O,2046,shit
O,2046,idea
O,2046,yiur
O,2046,step
O,2046,kind
O,2046,like
B-PER,2047,@
B-PER,2047,lexi_bailey_
O,2047,fun
O,2047,night
O,2047,🌞
O,2049,spaced
B-ORG,2049,mercedes
I-ORG,2049,benz
O,2049,klasse
O,2049,amg
O,2049,http://t.co/979pcxunys
O,2051,buzzing
O,2051,planet
O,2051,apes
O,2051,night
B-PER,2051,@
B-PER,2051,sgarrityx
O,2051,#monkeys
O,2051,🙉
O,2051,🙈
O,2051,🙊
O,2052,hard
O,2052,home
O,2055,http://t.co/ixjt9gumbq
B-ORG,2055,bininbox
O,2055,women
O,2055,chiffon
O,2055,long
O,2055,sleeve
O,2055,casual
O,2055,blouse
O,2055,t-shirts
B-ORG,2055,bininbox
O,2055,women
O,2055,chif
O,2055,http://t.co/cirnfai4lk
B-ORG,2056,stfu
O,2056,thanks
B-PER,2057,@
B-PER,2057,theviolentjuan
O,2057,intimacy
O,2057,god
O,2057,activity
O,2057,men
B-PER,2059,@
B-PER,2059,nynytherealest
O,2059,song
O,2060,😒
O,2060,😒
O,2060,😒
O,2060,gotta
O,2060,wear
O,2060,fucking
B-ORG,2060,rotc
O,2060,uniform
O,2063,“
B-PER,2063,@
B-PER,2063,mrtake_yourgirl
O,2063,bmt
O,2063,slap
O,2063,cheese
O,2063,burger
O,2063,🚶
O,2063,http://t.co/entc8wxw1e
O,2063,”
O,2063,😏
O,2063,😂
B-PER,2065,@
B-PER,2065,exofanbase
B-PER,2065,xiumin
I-PER,2065,ge
O,2065,walk
O,2065,manager
B-PER,2065,hyung
O,2065,shopping
O,2065,buddy
B-PER,2065,luhan
I-PER,2065,ge
O,2065,lol
O,2065,:p
O,2065,cr
O,2065,lukkk
O,2065,y-
O,2065,http://t.co/…
O,2066,y
O,2066,course
O,2066,expensive
O,2066,de
O,2066,ah
O,2066,nid
O,2066,💲
O,2066,buy
O,2066,macbook
O,2066,pro
O,2066,need
O,2066,buy
O,2066,📷
O,2066,heard
O,2066,final
O,2066,year
O,2066,budget
O,2066,d
O,2066,📼
O,2066,ownself
O,2066,fork
O,2067,#streetstyle
O,2067,#bbfo
B-LOC,2067,london
I-LOC,2067,street
O,2067,life
O,2067,http://t.co/mkyozhavza
B-PER,2068,@
B-PER,2068,consteliation
O,2068,excited
O,2068,fault
O,2068,stars
O,2068,movie
O,2069,#lol
O,2069,http://t.co/ga4o5tfxut
O,2070,@_happilyashton
O,2070,haha
O,2070,im
O,2070,bored
O,2071,@king_alahdah
O,2071,“
O,2071,@_breutiful
O,2071,virgo
O,2071,😏
O,2071,”
O,2072,http://t.co/15ja4ceg8j
O,2073,gone
O,2073,hurt
O,2073,hurts
O,2074,#uanlyricsmemories
O,2074,big
O,2074,brown
O,2074,poo
B-ORG,2075,@
B-ORG,2075,fightciubs
O,2075,eat
O,2075,booty
O,2075,http://t.co/vh0j3202l5
B-PER,2077,@
B-PER,2077,welovechaerin
O,2077,article
O,2077,140612
B-ORG,2077,cl
O,2077,’
O,2077,s
B-PER,2077,selca
O,2077,unique
O,2077,eye
O,2077,make-up
O,2077,talk
B-LOC,2077,town
O,2077,http://t.co/xi8totccqd
O,2077,http://t.co/f7zn…
B-PER,2078,@
B-PER,2078,leejunghoho
O,2078,gshshahsha
O,2078,delulu
O,2078,come
B-LOC,2078,jinmark
O,2078,o
B-PER,2079,@
B-PER,2079,real_liam_payne
O,2079,excited
O,2079,b
B-LOC,2079,brazil
O,2079,believe
O,2079,actually
O,2079,hear
B-ORG,2080,@
B-ORG,2080,bostonmagazine
O,2080,drone
O,2080,parts
O,2080,owned
O,2080,feds
O,2080,accidentally
O,2080,mailed
O,2080,student
O,2080,http://t.co/sobtwncl43
O,2080,http://t.co/cuih746cn0
O,2082,live
O,2082,simply
O,2082,love
O,2082,generously
O,2082,care
O,2082,deeply
O,2082,speak
O,2082,kindly
O,2084,way
O,2084,start
O,2084,morningg
B-PER,2085,@
B-PER,2085,akihika21
O,2085,tasty
B-ORG,2087,panasonic
O,2087,announces
O,2087,4
O,2087,k-
O,2087,recording
O,2087,superzoom
O,2087,camera
O,2087,http://t.co/ryfkczqmak
O,2088,http://t.co/ognikzi8ia
O,2090,man
B-PER,2090,chappell
O,2090,bout
O,2090,blocked
O,2090,lol
B-PER,2091,@
B-PER,2091,carlyraejepsen
O,2091,happy
O,2091,birthday
B-PER,2091,@
B-PER,2091,justinbieber
O,2091,http://t.co/xrtwsvctbb
O,2092,people
O,2092,loving
B-ORG,2092,snapchat
O,2092,😂
O,2092,😂
O,2093,“
B-PER,2093,@
B-PER,2093,stevestfler
O,2093,girl
O,2093,says
O,2093,http://t.co/9hy7tgbkfr
O,2093,”
B-PER,2093,@
B-PER,2093,noaheiden
O,2094,dear
B-ORG,2094,twitter
O,2094,need
O,2094,140
O,2094,characters
O,2094,describe
O,2094,mind
O,2095,goddamn
B-PER,2098,@
B-PER,2098,sharmansqueen
O,2098,supposed
B-PER,2098,allison
I-PER,2098,argent
O,2098,death
O,2098,doesnt
O,2098,work
O,2098,like
O,2099,grilled
O,2099,lamb
O,2099,http://t.co/do7mzwetha
O,2101,“
B-PER,2101,@
B-PER,2101,snapchatprobbz
O,2101,send
O,2101,ugly
O,2101,snapchat
O,2101,close
O,2101,f
O,2101,ck
O,2101,”
B-PER,2101,@
B-PER,2101,jaihhooo
O,2102,got
O,2102,like
O,2102,6
O,2102,watches
O,2102,half
O,2102,broke
O,2102,lol
O,2102,fuck
B-LOC,2103,class
O,2103,boring
O,2104,sure
O,2104,follow
B-ORG,2104,etsy
O,2104,shop
O,2104,adding
O,2104,cute
O,2104,wall
O,2104,art
O,2104,later
O,2104,today
B-ORG,2104,lauestshop
O,2104,http://t.co/q0vhllg9al
B-ORG,2104,@
B-ORG,2104,etsy
O,2104,#etsy
O,2104,#decoration
O,2105,loads
B-LOC,2105,game
O,2105,thrones
O,2105,stuff
O,2105,going
O,2105,tl
O,2105,ai
O,2105,complaining
O,2105,lol
O,2106,🌸
B-PER,2106,zayn
I-PER,2106,sunshine
O,2106,love
O,2106,❤
O,2106,wish
O,2106,follow
O,2106,means
O,2106,actually
O,2106,notice
O,2106,exist
B-PER,2106,@
B-PER,2106,zaynmalik
O,2106,🌸
O,2106,dz
O,2107,@aramonserrath
O,2107,te
O,2107,amoo
O,2107,http://t.co/jdduhs1kwf
O,2108,look
O,2108,#blog
O,2108,week
O,2108,http://t.co/gtnldddzkr
B-ORG,2108,@
B-ORG,2108,lovecloth
O,2108,#fashion
O,2108,#fblogger
O,2108,http://t.co/s0hiqjozbe
O,2109,@funnysayings
O,2109,’
O,2109,m
O,2109,type
O,2109,person
O,2109,tries
O,2109,fall
O,2109,asleep
O,2109,morning
O,2109,finish
O,2109,dream
B-PER,2110,@
B-PER,2110,dyrsrebater
O,2110,thank
O,2110,youuu
O,2110,dyrs
O,2110,😍
B-PER,2111,@
B-PER,2111,timdrakerobin3
O,2111,smiles
O,2112,things
O,2112,need
O,2112,stop
O,2112,maybe
O,2112,http://t.co/rarrnc5euc
B-ORG,2112,@
B-ORG,2112,bloglovin
O,2113,logic
O,2113,b
O,2113,imagination
B-PER,2113,albert
I-PER,2113,einstein
B-PER,2114,@
B-PER,2114,breeeezzyyy
O,2114,22
O,2114,days
O,2114,till
O,2114,21
O,2114,😏
O,2114,😁
O,2115,said
O,2115,x
O,2115,right
O,2115,friend
O,2116,malapit
